date,Price,adj_close,close,high,low,open,volume,elapsed_time,price_change,price_trend,volume_change,high_low_spread
07-12-2023,1996,193.3229217529297,194.27000427246097,195,193.58999633789065,193.6300048828125,47477700,69456,1.013933482726448,1,15.546475150706861,0.7283453116287765
08-12-2023,1997,194.75588989257812,195.7100067138672,195.9900054931641,193.6699981689453,194.1999969482422,53377300,69480,0.7412376639404528,1,12.426044227079247,1.1979177705134032
11-12-2023,1998,192.2382049560547,193.17999267578125,193.4900054931641,191.4199981689453,193.11000061035156,60943700,69552,-1.292736166,0,14.17531422533549,1.081395540706155
12-12-2023,1999,193.76077270507812,194.7100067138672,194.72000122070312,191.72000122070312,193.0800018310547,52696900,69576,0.7920147510585007,1,-13.53183348,1.5647819637485176
13-12-2023,2000,196.9949188232422,197.9600067138672,198,194.8500061035156,195.08999633789065,70404200,69600,1.6691489332522957,1,33.602166351341346,1.6166249924626352
14-12-2023,2001,197.14418029785156,198.11000061035156,199.6199951171875,196.16000366210935,198.02000427246097,66831600,69624,0.075769798,1,-5.074413174,1.763861842620108
15-12-2023,2002,196.6068115234375,197.57000732421875,198.3999938964844,197,197.52999877929688,128256700,69648,-0.272572452,0,91.91026400684706,0.7106568002458901
18-12-2023,2003,194.93499755859375,195.88999938964844,196.6300048828125,194.38999938964844,196.08999633789065,55751900,69720,-0.850335513,0,-56.53100384,1.1523254798072429
19-12-2023,2004,195.9798889160156,196.94000244140625,196.9499969482422,195.88999938964844,196.16000366210935,40714100,69744,0.5360166700849378,1,-26.97271304,0.5411187717068134
20-12-2023,2005,193.88018798828125,194.8300018310547,197.67999267578125,194.8300018310547,196.8999938964844,52242800,69768,-1.071392599,0,28.316234424928965,1.4628090221945949
